,nb_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,num_headers,cluster
1203,616544,True,True,False,True,0.9920475353631086,0.45,0.5,0.0,0.3333333333333333,True,True,True,0.5546218487394958,False,1.0,True,0.016666666666666666,1.0,1.0172413793103448,True,False,20.0,False,27.0,3
1204,616997,False,True,False,False,1.0,0.625,0.2,1.0,0.6666666666666666,False,False,True,0.27586206896551724,False,1.0,False,0.0,0.8636363636363636,4.818181818181818,False,False,1.0,False,3.0,1
1205,617932,False,False,False,True,0.4621850951088553,0.0,0.8974358974358975,20.0,0.0,True,False,True,0.21052631578947367,True,28.0,True,1.0,1.0,0.0,False,False,3.0,False,27.0,3
1206,618248,True,False,False,False,0.9784306235791392,0.9583333333333334,0.2258064516129032,8.0,0.5652173913043478,False,True,True,0.3,True,2.0,False,0.0,1.0,1.0,False,False,0.0,False,6.0,1
1207,618479,True,False,False,True,0.997347884101542,0.6486486486486487,0.3728813559322034,1.0,0.0,True,False,True,0.6896551724137931,False,2.0,True,0.0,0.8571428571428571,8.685714285714285,False,False,9.0,True,20.0,3
1208,618923,True,False,False,True,0.9054510068055251,0.10344827586206896,0.6133333333333333,1.0,0.0,True,True,True,0.7837837837837838,True,1.0,True,0.4482758620689655,1.0,1.0,False,False,1.0,False,18.0,3
1209,619134,False,True,False,True,0.9935814002207424,0.4545454545454545,0.3125,1.0,1.0,True,False,True,0.4666666666666667,False,3.0,True,0.0,0.9,20.2,False,False,4.0,False,0.0,2
1210,619193,True,False,False,False,1.0,0.8,0.375,0.0,0.625,False,False,True,0.8,False,1.0,False,0.0,0.8888888888888888,0.8888888888888888,False,False,2.0,False,0.0,1
1211,619506,False,True,False,True,1.0,0.5,0.4814814814814815,1.0,0.7142857142857143,True,False,True,0.9230769230769232,True,2.0,True,0.0,1.0,3.3076923076923075,False,True,11.0,True,20.0,3
1212,620087,True,False,False,True,0.9993656120360168,0.3076923076923077,0.4583333333333333,1.0,0.25,False,False,True,0.7391304347826086,True,2.0,False,0.0,1.0,1.0909090909090908,False,False,7.0,False,4.0,1
1213,622602,True,False,False,True,0.997347884101542,0.6486486486486487,0.3728813559322034,1.0,0.0,True,False,True,0.6896551724137931,False,1.0,True,0.0,0.8571428571428571,7.6,False,False,9.0,True,20.0,3
1214,623917,False,False,False,True,0.9635840609523764,0.6190476190476191,0.045454545454545456,1.0,0.6153846153846154,False,False,True,0.047619047619047616,True,1.0,False,0.0,0.9,5.4,False,True,1.0,False,1.0,1
1215,623922,True,False,False,False,0.9379946324251892,0.2777777777777778,0.28,1.0,0.2,True,True,True,0.4583333333333333,True,1.0,True,0.5,1.0,1.3333333333333333,False,False,2.0,False,2.0,1
1216,625145,False,False,False,False,0.994024886701306,0.8490566037735849,0.2535211267605634,1.0,0.5111111111111111,True,True,True,0.3,True,1.0,True,0.03773584905660377,0.8936170212765957,10.851063829787234,True,False,4.0,False,41.0,3
1217,625948,True,False,False,False,0.9975352636643048,0.0,0.5393258426966292,0.0,0.0,True,True,True,0.6136363636363636,True,1.0,True,0.902439024390244,1.0,0.0,False,False,5.0,False,8.0,1
1218,626309,True,True,False,False,0.7264273142045768,0.7142857142857143,0.5,1.0,1.0,True,True,False,0.9333333333333332,False,3.0,False,0.0,0.6666666666666666,4.333333333333333,False,False,9.0,False,0.0,1
1219,627235,True,False,False,True,0.7901945788098809,0.8461538461538461,0.5185185185185185,7.0,0.2727272727272727,True,False,True,0.8846153846153846,True,6.0,True,0.0,1.0,1.0,False,False,10.0,False,9.0,1
1220,628133,True,False,False,False,0.7588575525349507,0.68,0.4680851063829787,9.0,0.0,True,True,True,0.7391304347826086,True,2.0,True,0.0,0.9583333333333334,3.5416666666666665,False,False,8.0,False,11.0,1
1221,630316,False,False,False,False,0.029943930572580806,0.4117647058823529,0.32,2.0,0.8571428571428571,True,False,True,0.625,True,1.0,False,0.1176470588235294,0.7692307692307693,4.076923076923077,False,True,10.0,False,8.0,1
1222,631643,True,True,False,False,0.98348357502857,0.875,0.5,1.0,0.21428571428571427,True,True,True,0.935483870967742,True,3.0,False,0.0,1.0,1.2857142857142858,False,False,3.0,False,15.0,1
1223,632148,True,False,False,False,1.0,0.6842105263157895,0.42424242424242425,0.0,0.38461538461538464,False,False,True,0.78125,True,2.0,False,0.21052631578947367,0.9285714285714286,2.357142857142857,True,False,0.0,False,1.0,1
1224,632382,True,False,False,False,1.0,0.6842105263157895,0.42424242424242425,0.0,0.38461538461538464,False,False,True,0.78125,True,2.0,False,0.21052631578947367,0.9285714285714286,2.357142857142857,True,False,0.0,False,1.0,1
1225,632818,True,False,False,False,1.0,0.047619047619047616,0.4649681528662421,1.0,0.0,True,False,True,0.6153846153846154,False,3.0,False,0.6904761904761905,0.88,7.16,False,True,6.0,False,34.0,3
1226,633316,False,False,False,False,1.0,0.5,0.4857142857142857,1.0,0.1111111111111111,False,False,True,0.6470588235294118,True,1.0,False,0.0,0.9411764705882352,4.0588235294117645,False,False,4.0,False,7.0,1
1227,633967,False,False,False,False,1.0,0.0,0.2307692307692308,1.0,0.0,False,False,True,0.5,False,3.0,False,1.0,1.0,0.0,False,False,0.0,False,0.0,1
1228,634333,False,False,False,False,0.8962940068655451,0.037037037037037035,0.1,2.0,0.0,False,False,True,0.206896551724138,False,1.0,False,0.037037037037037035,1.0,1.8333333333333333,True,True,3.0,False,2.0,1
1229,634742,False,False,False,True,1.0,0.5,0.4615384615384616,1.0,0.7142857142857143,True,False,True,0.88,True,1.0,False,0.0,0.9230769230769232,1.7692307692307692,False,True,10.0,True,14.0,3
1230,634943,True,False,False,False,0.6015414549212741,0.2222222222222222,0.25,1.0,0.5,False,False,True,0.2727272727272727,True,2.0,False,0.0,0.875,2.75,False,False,4.0,False,2.0,1
1231,635734,True,False,False,False,1.0,0.4117647058823529,0.4516129032258064,0.0,0.0,False,False,True,0.9,True,1.0,False,0.29411764705882354,1.0,1.125,True,False,0.0,False,1.0,1
1232,636718,True,False,False,False,0.2035262279487854,0.2,0.2857142857142857,1.0,0.0,False,True,True,0.6153846153846154,False,2.0,True,0.4,1.0,1.0,True,True,8.0,False,1.0,1
1233,636719,True,False,False,False,0.2035262279487854,0.2,0.2857142857142857,1.0,0.0,False,True,True,0.6153846153846154,False,2.0,True,0.4,1.0,1.0,True,True,8.0,False,1.0,1
1234,636854,False,False,False,False,0.9784306235791392,0.9090909090909092,0.26666666666666666,8.0,1.0,False,False,False,0.5,False,2.0,False,0.0,0.9,2.2,False,False,0.0,False,0.0,1
1235,637273,True,False,False,True,1.0,0.95,0.4444444444444444,1.0,0.4736842105263158,True,True,True,0.8285714285714286,True,1.0,True,0.0,0.6666666666666666,12.833333333333336,False,False,0.0,False,20.0,3
1236,637457,True,False,False,False,1.0,0.6666666666666666,0.5517241379310345,1.0,0.875,False,False,True,0.8214285714285714,True,5.0,True,0.0,0.9090909090909092,3.5454545454545454,False,False,0.0,False,9.0,1
1237,637522,False,False,False,True,0.3513094389517959,0.5,0.4615384615384616,1.0,0.7142857142857143,True,False,True,0.88,True,1.0,True,0.0,1.0,1.2307692307692308,False,True,9.0,True,15.0,3
1238,638020,True,False,False,False,0.7769123185841506,0.0,0.4428571428571429,5.0,0.0,True,True,True,0.8260869565217391,True,1.0,False,1.0,1.0,0.0,False,False,16.0,False,8.0,1
1239,638568,True,False,False,False,0.9881076651415079,0.38461538461538464,0.2777777777777778,1.0,0.2,False,False,True,0.35294117647058826,False,1.0,True,0.4615384615384616,1.0,1.0,False,False,4.0,False,3.0,1
1240,640108,False,False,False,False,0.3493363393856414,0.5,0.42857142857142855,1.0,0.0,True,True,True,0.85,False,1.0,True,0.0,0.9,5.3,False,False,10.0,False,0.0,1
1241,640534,True,True,False,False,1.0,0.5,0.5238095238095238,1.0,0.2,True,True,True,0.951219512195122,False,1.0,False,0.0,0.9473684210526316,2.0,False,False,13.0,False,3.0,1
1242,640606,True,True,False,False,1.0,0.5,0.5238095238095238,1.0,0.2,True,True,True,0.951219512195122,False,1.0,False,0.0,0.9473684210526316,2.0,False,False,13.0,False,3.0,1
1243,641313,True,False,False,True,0.9878016147088562,0.75,0.42857142857142855,1.0,0.8333333333333334,True,True,True,0.8461538461538461,True,5.0,True,0.0,0.8571428571428571,7.7142857142857135,False,False,6.0,False,9.0,1
1244,641368,True,False,False,False,1.0,0.8571428571428571,0.6111111111111112,1.0,0.3333333333333333,False,True,True,0.8235294117647058,True,1.0,False,0.0,0.8333333333333334,6.166666666666668,False,True,15.0,False,14.0,3
1245,642761,False,True,False,False,1.0,0.5,0.6666666666666666,1.0,0.0,False,False,True,0.6363636363636364,True,1.0,False,0.0,1.0,1.0,False,False,0.0,False,3.0,1
1246,642938,True,True,False,False,1.0,0.5,0.5238095238095238,1.0,0.2,True,True,True,0.951219512195122,False,1.0,False,0.0,0.9473684210526316,2.0,False,False,13.0,False,3.0,1
1247,642939,True,True,False,False,1.0,0.5,0.5238095238095238,1.0,0.2,True,True,True,0.951219512195122,False,1.0,False,0.0,0.9473684210526316,2.0,False,False,13.0,False,3.0,1
1248,643391,False,False,False,False,0.9054510068055251,0.3939393939393939,0.5822784810126582,1.0,0.0,True,True,True,0.7820512820512819,True,1.0,True,0.030303030303030307,0.9523809523809524,8.238095238095237,False,False,4.0,False,14.0,1
1249,643392,True,False,False,True,0.9054510068055251,0.12903225806451613,0.6219512195121951,1.0,0.0,True,True,True,0.7530864197530864,True,1.0,True,0.6129032258064516,1.0,1.0,False,False,0.0,False,18.0,3
1250,644787,True,False,False,False,0.997347884101542,0.8,0.3965517241379311,1.0,0.0,True,False,True,0.7368421052631579,False,2.0,False,0.0,1.0,1.7575757575757576,True,False,12.0,True,22.0,3
1251,645418,False,False,False,False,0.3172227956248948,0.2857142857142857,0.3,1.0,0.0,False,True,False,0.3333333333333333,True,1.0,False,0.0,1.0,1.0,False,False,1.0,False,1.0,1
1252,645826,True,True,False,False,1.0,0.2857142857142857,0.3636363636363637,1.0,0.0,True,True,True,0.6,True,1.0,False,0.0,0.8333333333333334,5.666666666666668,False,True,0.0,False,1.0,1
1253,646285,False,False,False,True,0.5380587289732265,0.5,0.4615384615384616,1.0,0.7142857142857143,True,False,True,0.88,True,10.0,True,0.0,1.0,1.2307692307692308,False,True,9.0,True,14.0,3
1254,646590,False,False,False,False,1.0,0.19090909090909086,0.25170068027210885,1.0,0.2380952380952381,True,True,True,0.3972602739726027,False,1.0,True,0.6,0.9565217391304348,1.826086956521739,True,True,1.0,False,63.0,3
1255,646853,True,False,False,False,0.4739952953192135,0.4805194805194805,0.20618556701030927,1.0,0.3783783783783784,False,False,True,0.28125,False,1.0,True,0.0,1.0,1.0,False,True,16.0,False,14.0,3
1256,647467,True,True,False,False,0.4621850951088553,0.0,0.5263157894736842,20.0,0.0,True,True,True,0.972972972972973,True,2.0,True,1.0,1.0,0.0,False,True,16.0,False,26.0,3
1257,648015,False,False,False,False,0.9085572112577446,0.21428571428571427,0.17647058823529413,1.0,0.3333333333333333,True,False,True,0.3125,False,1.0,False,0.0,1.0,1.0,False,False,3.0,False,0.0,1
1258,648169,False,False,False,False,0.8962940068655451,0.08333333333333333,0.07692307692307693,2.0,0.0,False,True,True,0.08333333333333333,True,4.0,False,0.0,1.0,1.0,False,True,1.0,False,1.0,1
1259,648517,True,False,False,False,0.997347884101542,0.8,0.3965517241379311,1.0,0.0,True,False,True,0.7368421052631579,False,1.0,False,0.0,1.0,1.7575757575757576,True,False,12.0,True,22.0,3
1260,648895,False,False,False,False,1.0,0.6428571428571429,0.3333333333333333,1.0,0.1111111111111111,True,True,True,0.65,False,1.0,False,0.14285714285714285,1.0,1.9090909090909087,True,False,13.0,False,0.0,1
1261,650460,True,False,False,False,0.9379946324251892,0.5263157894736842,0.2692307692307692,1.0,0.2,True,True,True,0.48,True,1.0,True,0.3684210526315789,1.0,2.9090909090909087,True,False,2.0,False,6.0,1
1262,650602,True,False,False,True,0.3172227956248948,0.4666666666666667,0.4827586206896552,1.0,0.5714285714285714,False,False,True,0.6428571428571429,True,3.0,False,0.0,1.0,1.1428571428571428,False,False,5.0,False,4.0,1
1263,650864,True,False,False,False,0.9976496816087828,0.6,0.4444444444444444,1.0,0.3333333333333333,False,True,True,0.8823529411764706,True,2.0,False,0.0,1.0,1.0,False,False,2.0,False,9.0,1
1264,650895,True,False,False,False,0.990928926738888,0.5172413793103449,0.5671641791044776,2.0,0.2,True,False,True,0.5,True,1.0,True,0.2413793103448276,1.0,1.35,False,False,0.0,False,11.0,1
1265,653115,True,False,False,False,1.0,0.8,0.4642857142857143,0.0,0.4166666666666667,False,False,True,0.8518518518518519,True,1.0,False,0.0,0.9285714285714286,0.9285714285714286,False,False,0.0,False,1.0,1
1266,653116,True,False,False,False,1.0,0.7,0.4444444444444444,0.0,0.5,False,False,True,0.8857142857142857,True,1.0,False,0.0,0.7894736842105263,1.4736842105263157,True,False,0.0,False,1.0,1
1267,653243,True,False,False,False,1.0,0.3207547169811321,0.273972602739726,2.0,0.17647058823529413,True,False,True,0.2638888888888889,False,5.0,True,0.0,1.0,1.0,False,True,32.0,False,10.0,3
1268,656960,True,False,False,False,0.020135250178081786,0.0,0.42857142857142855,16.0,0.0,False,True,True,0.5384615384615384,True,1.0,False,1.0,1.0,0.0,False,True,0.0,False,6.0,1
1269,658645,True,False,False,True,0.4621850951088553,0.9166666666666666,0.7551020408163265,20.0,0.2727272727272727,True,True,True,0.5,True,23.0,True,0.0,1.0,1.0,False,False,2.0,False,27.0,3
1270,658756,False,False,False,True,0.5380587289732265,0.5,0.4615384615384616,1.0,0.7142857142857143,True,False,True,0.88,True,7.0,True,0.0,1.0,1.0,False,True,9.0,True,14.0,3
1271,658860,False,True,False,False,1.0,0.7727272727272727,0.2903225806451613,1.0,0.05882352941176471,True,False,False,0.5666666666666667,True,2.0,True,0.0,0.85,4.75,False,False,1.0,False,3.0,1
1272,658905,True,False,False,False,0.9750307324428288,0.8,0.2857142857142857,1.0,0.375,False,False,True,0.6153846153846154,False,2.0,False,0.0,0.8888888888888888,1.8888888888888888,False,False,0.0,False,5.0,1
1273,658949,False,True,False,False,1.0,0.7727272727272727,0.2903225806451613,1.0,0.05882352941176471,True,False,False,0.5666666666666667,True,2.0,True,0.0,0.85,4.75,False,False,1.0,False,3.0,1
1274,659528,True,False,False,False,1.0,0.3333333333333333,0.2352941176470588,1.0,0.0,False,False,False,0.4375,False,1.0,False,0.0,0.9,1.8,False,False,0.0,False,0.0,1
1275,659529,True,False,False,False,1.0,0.3333333333333333,0.2352941176470588,1.0,0.0,False,False,False,0.4375,False,2.0,False,0.0,0.9,1.8,False,False,0.0,False,0.0,1
1276,660290,True,False,False,True,0.9890300560251744,0.625,0.4074074074074074,3.0,0.8,True,False,True,0.8461538461538461,False,1.0,True,0.0,1.0,1.0,False,True,36.0,False,6.0,3
1277,660631,False,False,False,False,1.0,0.8064516129032258,0.18421052631578946,1.0,0.44,True,False,True,0.3783783783783784,False,1.0,False,0.0,0.8571428571428571,6.178571428571429,False,False,17.0,False,7.0,1
1278,661507,False,False,False,False,0.9085572112577446,0.35714285714285715,0.17647058823529413,1.0,0.9,True,False,True,0.3636363636363637,False,7.0,True,0.0,0.9615384615384616,3.8846153846153846,False,True,18.0,False,6.0,1
1279,662317,False,False,False,True,0.7141299071007031,0.4117647058823529,0.3461538461538461,1.0,0.5714285714285714,True,False,True,0.52,True,2.0,False,0.0,1.0,1.0,False,False,0.0,False,8.0,1
1280,662423,False,False,False,False,0.9054510068055251,0.5151515151515151,0.6206896551724138,1.0,0.0,True,False,True,0.6744186046511628,True,1.0,True,0.0,0.9032258064516128,6.612903225806452,False,False,6.0,False,15.0,3
1281,663761,True,False,False,True,0.04340075824035678,0.4761904761904762,0.4878048780487805,1.0,0.1,True,True,True,0.525,False,2.0,True,0.047619047619047616,0.7777777777777778,0.7777777777777778,True,False,1.0,False,19.0,3
1282,663770,True,False,False,True,0.9591998673551566,0.03448275862068965,0.4912280701754386,1.0,1.0,True,False,True,0.9107142857142856,True,2.0,True,0.8620689655172413,1.0,40.333333333333336,False,False,3.0,False,6.0,2
1283,663893,True,False,False,True,0.04340075824035678,0.4761904761904762,0.4878048780487805,1.0,0.1,True,True,True,0.525,False,1.0,True,0.047619047619047616,0.7777777777777778,0.7777777777777778,True,False,1.0,False,19.0,3
1284,664758,False,True,False,False,0.9692889638314246,0.5238095238095238,0.40540540540540543,3.0,0.18181818181818185,False,False,False,0.7777777777777778,False,2.0,True,0.0,1.0,1.8421052631578947,False,False,0.0,False,4.0,1
1285,666110,False,False,False,False,1.0,0.4736842105263158,0.2692307692307692,1.0,0.5555555555555556,True,False,False,0.56,False,1.0,False,0.10526315789473684,1.0,4.375,False,False,0.0,False,7.0,1
1286,666159,False,False,False,False,0.9054510068055251,0.7096774193548387,0.08823529411764706,1.0,0.09090909090909093,True,False,True,0.18181818181818185,False,1.0,False,0.12903225806451613,0.84,7.08,True,False,9.0,False,2.0,1
1287,666713,False,False,False,False,0.9085572112577446,0.2857142857142857,0.16,1.0,0.16666666666666666,True,False,True,0.2916666666666667,True,1.0,False,0.047619047619047616,1.0,1.1052631578947372,False,True,8.0,False,5.0,1
1288,667632,False,False,False,True,1.0,0.5,0.4615384615384616,1.0,0.7142857142857143,True,False,True,0.84,True,1.0,True,0.0,0.9230769230769232,1.4615384615384617,False,True,11.0,True,15.0,3
1289,668826,False,True,False,False,1.0,0.5,0.4,1.0,0.0,True,True,True,0.631578947368421,False,1.0,True,0.0,0.9090909090909092,8.272727272727273,False,False,11.0,False,0.0,1
1290,669575,True,True,False,False,0.9054510068055251,0.675,0.5876288659793815,1.0,0.1851851851851852,True,True,True,0.7083333333333334,True,1.0,True,0.125,0.9411764705882352,3.5294117647058822,False,False,8.0,False,11.0,1
1291,669671,False,False,False,False,1.0,0.4444444444444444,0.05970149253731344,1.0,0.7142857142857143,False,True,True,0.10606060606060606,True,1.0,True,0.031746031746031744,0.9210526315789472,5.368421052631579,True,False,0.0,False,9.0,1
1292,669803,True,True,False,False,0.9054510068055251,0.675,0.5876288659793815,1.0,0.1851851851851852,True,True,True,0.7083333333333334,True,1.0,True,0.125,0.9411764705882352,3.5294117647058822,False,False,8.0,False,11.0,1
1293,670245,False,True,False,True,0.9963245500072176,0.375,0.4666666666666667,2.0,0.3333333333333333,True,False,True,0.7857142857142857,True,5.0,False,0.0,1.0,1.0,False,False,13.0,False,7.0,1
1294,671800,False,False,False,False,1.0,0.5652173913043478,0.30303030303030304,1.0,0.0,False,False,True,0.375,True,2.0,True,0.0,0.9090909090909092,3.590909090909092,False,False,3.0,False,7.0,1
1295,672041,True,False,False,False,1.0,0.8,0.375,0.0,0.625,False,False,True,0.8,False,1.0,False,0.0,1.0,1.5,False,False,2.0,False,0.0,1
1296,672138,False,False,False,False,1.0,0.6956521739130435,0.08,1.0,0.3125,False,True,True,0.125,True,2.0,False,0.043478260869565216,0.85,4.05,False,True,2.0,False,2.0,1
1297,672311,False,True,False,True,0.997875931733231,0.4375,0.42857142857142855,1.0,0.7142857142857143,True,False,True,0.7777777777777778,True,2.0,True,0.0,1.0,6.8461538461538485,False,True,11.0,True,15.0,3
1298,672312,False,True,False,True,0.997875931733231,0.4375,0.42857142857142855,1.0,0.7142857142857143,True,False,True,0.7777777777777778,True,2.0,True,0.0,1.0,6.8461538461538485,False,True,11.0,True,15.0,3
1299,672725,True,False,False,True,0.18209683111771816,0.9444444444444444,0.6,5.0,0.0,True,True,False,0.75,True,3.0,False,0.0,1.0,1.0,False,False,0.0,False,13.0,1
1300,674403,True,False,False,False,1.0,0.8,0.375,0.0,0.625,False,False,True,0.8,False,1.0,False,0.0,0.875,3.25,False,False,2.0,False,0.0,1
1301,674404,True,False,False,False,1.0,0.8,0.375,0.0,0.625,False,False,True,0.8,False,1.0,False,0.0,0.8888888888888888,0.8888888888888888,False,False,2.0,False,0.0,1
1302,674405,True,False,False,False,1.0,0.8,0.375,0.0,0.625,False,False,True,0.8,False,1.0,False,0.0,0.8888888888888888,0.8888888888888888,False,False,2.0,False,0.0,1
1303,674623,False,False,False,True,0.5270588523437075,0.3888888888888889,0.4,0.0,0.7142857142857143,True,False,True,0.7241379310344828,True,1.0,True,0.05555555555555555,0.9230769230769232,13.076923076923075,False,True,11.0,True,15.0,3
1304,674624,False,False,False,True,0.5270588523437075,0.3888888888888889,0.4,0.0,0.7142857142857143,True,False,True,0.7241379310344828,True,1.0,True,0.05555555555555555,0.9230769230769232,13.076923076923075,False,True,11.0,True,15.0,3
1305,676157,False,False,False,False,1.0,0.5833333333333334,0.07692307692307693,1.0,0.8571428571428571,True,False,False,0.16666666666666666,False,1.0,False,0.0,0.8571428571428571,12.571428571428573,False,False,0.0,False,1.0,1
1306,676572,True,False,False,False,0.9590778505102532,0.9090909090909092,0.4761904761904762,1.0,0.0,True,True,True,0.75,True,3.0,True,0.09090909090909093,0.5555555555555556,46.22222222222222,False,True,0.0,False,6.0,2
1307,677635,False,True,False,True,0.7264273142045768,0.9090909090909092,0.4444444444444444,1.0,0.8,True,False,True,0.3714285714285713,False,1.0,False,0.0,0.8,12.8,False,False,6.0,False,0.0,1
1308,677802,False,True,False,True,0.7264273142045768,0.9090909090909092,0.4444444444444444,1.0,0.8,True,False,True,0.3714285714285713,False,1.0,False,0.0,0.8,12.8,False,False,6.0,False,0.0,1
1309,677932,False,False,False,False,0.048609660864423095,0.5,0.2727272727272727,2.0,0.75,False,False,True,0.5,True,3.0,True,0.0,0.8333333333333334,11.0,False,False,0.0,False,2.0,1
1310,677933,False,False,False,False,0.048609660864423095,0.5,0.2727272727272727,2.0,0.75,False,False,True,0.5,True,4.0,True,0.0,0.8333333333333334,11.0,False,False,0.0,False,2.0,1
1311,678565,False,False,False,False,0.029943930572580806,0.35294117647058826,0.3461538461538461,2.0,0.5,False,False,True,0.64,False,3.0,True,0.0,0.7857142857142857,6.071428571428571,True,False,7.0,False,9.0,1
1312,679032,False,True,False,False,0.7386462332668154,0.625,0.5294117647058824,1.0,0.6,True,False,False,0.375,True,1.0,True,0.0,0.8571428571428571,2.0,False,False,0.0,False,5.0,1
1313,679033,False,True,False,False,0.7386462332668154,0.625,0.5294117647058824,1.0,0.6,True,False,False,0.375,True,1.0,True,0.0,0.8571428571428571,2.0,False,False,0.0,False,5.0,1
1314,679111,False,True,False,False,0.9975352636643048,0.0,0.5797101449275363,0.0,0.0,True,True,True,0.75,True,1.0,True,0.9655172413793104,1.0,0.0,False,False,7.0,False,12.0,1
1315,679112,False,True,False,False,0.9975352636643048,0.0,0.5797101449275363,0.0,0.0,True,True,True,0.75,True,1.0,True,0.9655172413793104,1.0,0.0,False,False,7.0,False,12.0,1
1316,679562,True,False,False,False,0.7726409948358395,0.0,0.5714285714285714,0.0,0.0,False,True,True,0.6153846153846154,True,1.0,False,1.0,1.0,0.0,False,False,0.0,False,7.0,1
1317,680045,False,False,False,False,1.0,0.5625,0.1111111111111111,1.0,0.5555555555555556,False,True,True,0.17647058823529413,True,1.0,False,0.0625,0.7692307692307693,10.538461538461537,False,True,2.0,False,2.0,1
1318,680279,False,False,False,True,1.0,0.35294117647058826,0.5363636363636364,0.0,0.3888888888888889,False,True,True,0.6972477064220184,True,1.0,True,0.0392156862745098,0.9583333333333334,6.770833333333332,False,True,18.0,False,16.0,3
1319,680567,True,False,False,False,1.0,0.5652173913043478,0.5576923076923077,1.0,0.07692307692307693,True,False,True,0.7254901960784313,True,1.0,False,0.13043478260869565,0.8461538461538461,16.076923076923073,False,False,4.0,False,27.0,3
1320,680591,False,False,False,False,1.0,0.2272727272727273,0.3125,1.0,0.2,False,False,True,0.6129032258064516,True,2.0,False,0.0,1.0,1.1904761904761905,False,False,4.0,False,10.0,1
1321,680625,False,True,False,False,1.0,0.6875,0.5428571428571428,2.0,0.0,True,True,True,0.5882352941176471,True,9.0,False,0.0,0.7333333333333333,1.2,False,True,0.0,False,14.0,1
1322,681455,False,False,False,False,0.029943930572580806,0.4736842105263158,0.2962962962962963,2.0,0.7777777777777778,True,False,True,0.5769230769230769,True,1.0,False,0.10526315789473684,0.8,6.4,True,True,10.0,False,8.0,1
1323,681543,False,False,False,False,1.0,0.6463414634146342,0.04651162790697674,1.0,0.6226415094339622,False,False,False,0.08235294117647059,True,2.0,False,0.0,0.873015873015873,7.396825396825397,True,False,0.0,False,4.0,1
1324,682566,True,False,False,False,1.0,0.9230769230769232,0.7592592592592593,1.0,0.0,True,True,False,0.2830188679245283,True,3.0,True,0.0,0.9090909090909092,1.9090909090909087,False,False,1.0,False,41.0,3
1325,682774,False,False,False,False,0.9938806647402854,0.8181818181818182,0.42105263157894735,1.0,0.1111111111111111,True,False,True,0.7222222222222222,True,2.0,False,0.0,1.0,1.0,False,False,3.0,False,1.0,1
1326,683862,False,False,False,True,0.9409242422405064,0.4375,0.42857142857142855,1.0,0.7142857142857143,True,False,True,0.7777777777777778,True,1.0,True,0.0,1.0,1.0,False,True,11.0,True,15.0,3
1327,683880,False,True,False,True,0.3144489733965349,0.4666666666666667,0.4444444444444444,1.0,0.7142857142857143,True,False,True,0.8076923076923077,True,1.0,True,0.0,0.8461538461538461,5.384615384615384,False,True,11.0,True,15.0,3
1328,684086,False,True,False,True,0.9085572112577446,0.5,0.4545454545454545,1.0,0.0,True,False,False,0.4,True,1.0,False,0.0,1.0,1.0,False,False,1.0,False,5.0,1
1329,684209,False,False,False,False,0.9692889638314246,0.1111111111111111,0.18181818181818185,3.0,0.0,False,True,False,0.4,False,1.0,False,0.1111111111111111,1.0,3.0,False,False,1.0,False,0.0,1
1330,687816,False,False,False,False,1.0,0.625,0.42857142857142855,0.0,0.2,False,False,True,0.8518518518518519,True,1.0,False,0.0,0.7857142857142857,9.785714285714286,False,True,6.0,False,1.0,1
1331,687817,False,False,False,False,1.0,0.625,0.42857142857142855,0.0,0.2,False,False,True,0.8518518518518519,True,1.0,False,0.0,0.7857142857142857,9.785714285714286,False,True,6.0,False,1.0,1
1332,688087,False,True,False,True,0.3609227217006243,0.4117647058823529,0.4137931034482759,1.0,0.7142857142857143,True,False,True,0.75,True,3.0,True,0.0,1.0,1.0714285714285714,False,True,9.0,True,15.0,3
1333,688121,False,False,False,True,1.0,0.4666666666666667,0.4642857142857143,1.0,0.7142857142857143,True,False,True,0.7777777777777778,True,1.0,True,0.0,1.0,2.4615384615384617,False,True,9.0,True,15.0,3
1334,688139,False,False,False,False,1.0,0.5,0.2857142857142857,1.0,0.1,False,False,False,0.5925925925925926,False,1.0,False,0.3,1.0,1.7,False,False,0.0,False,8.0,1
1335,688390,False,True,False,False,0.9379946324251892,0.0,0.4878048780487805,1.0,0.0,True,False,True,0.85,True,1.0,True,1.0,1.0,0.0,False,False,3.0,False,23.0,3
1336,689503,False,False,False,True,1.0,0.6666666666666666,0.35714285714285715,1.0,1.0,False,False,True,0.6153846153846154,True,1.0,False,0.0,1.0,1.0,False,False,7.0,False,1.0,1
1337,689860,False,True,False,True,0.5320383749851948,0.5333333333333333,0.4444444444444444,1.0,0.75,True,False,True,0.8076923076923077,True,3.0,True,0.0,0.9230769230769232,1.4615384615384617,False,True,9.0,True,15.0,3
1338,689861,False,True,False,True,0.5320383749851948,0.5333333333333333,0.4444444444444444,1.0,0.75,True,False,True,0.8076923076923077,True,3.0,True,0.0,0.9230769230769232,1.4615384615384617,False,True,9.0,True,15.0,3
1339,689876,False,False,False,False,1.0,0.7851851851851852,0.16408668730650156,0.0,0.33962264150943394,False,False,True,0.30124223602484473,True,4.0,False,0.0,0.9440298507462688,6.779850746268656,True,True,0.0,False,52.0,3
