nb_id,repo_id,err_in
85886,172515372,no code
85887,172515372,no code
85891,172515372,no code
85894,172515372,no code
85987,172576881,no code
85988,172576881,no code
85989,172576881,no code
85991,172576881,no code
85995,172576881,no code
85996,172576881,no code
85998,172576881,no code
86001,172576881,no code
86005,172576881,no code
86017,172595423,no code
86023,172595423,no code
86024,172595423,no code
86061,172580285,no code
86063,172580285,no code
86086,172579492,num_commits
86139,172617032,no code
86141,172636098,no code
86145,172636098,no code
86153,172636098,no code
86292,172679836,no code
86343,172685703,no code
86356,172655553,no code
86398,172655553,no code
86408,172655553,no code
86445,172677977,no code
86448,172677977,no code
86450,172677977,no code
86456,172677977,no code
86469,172677977,no code
86505,172657690,no code
86511,172652160,no code
86602,172742972,no code
86603,172742972,no code
86618,172756399,no code
86622,172756399,no code
86653,172757897,no code
86671,172710587,no code
86684,172710587,no code
86690,172710587,no code
86691,172710587,no code
86696,172710587,no code
86705,172710587,no code
86715,172710587,no code
86716,172710587,no code
86719,172710587,no code
86730,172710587,no code
86731,172710587,no code
86732,172710587,no code
86830,172802774,no code
86833,172802774,no code
86865,172794793,no code
86950,172850180,no code
86996,172828005,no code
87010,172816532,no code
87059,172846158,no code
87177,172887606,no code
87187,172887606,no code
87194,172887606,no code
87295,172940482,no code
87298,172940482,no code
87301,172940482,no code
87302,172940482,no code
87304,172940482,no code
87306,172940482,no code
87307,172940482,no code
87309,172940482,no code
87313,172940482,no code
87315,172940482,no code
87317,172940482,no code
87318,172940482,no code
87319,172940482,no code
87323,172940482,no code
87325,172940482,no code
87328,172940482,no code
87331,172940482,no code
87333,172940482,no code
87334,172940482,no code
87336,172940482,no code
87338,172940482,no code
87341,172940482,no code
87343,172940482,no code
87348,172940482,no code
87350,172940482,no code
87351,172940482,no code
87352,172940482,no code
87353,172940482,no code
87354,172940482,no code
87355,172940482,no code
87356,172940482,no code
87357,172940482,no code
87358,172940482,no code
87360,172940482,no code
87366,172940482,no code
87368,172940482,no code
87370,172940482,no code
87371,172940482,no code
87374,172940482,no code
87592,173008817,no code
87593,173008817,no code
87599,173008817,no code
87611,173008817,no code
87612,173008817,no code
87618,173008817,no code
87624,173008817,no code
87627,173008817,no code
87630,173008817,no code
87632,173008817,no code
87686,172993529,nb file
87692,172993529,no code
87726,172998903,no code
87731,172998903,no code
87805,173049478,no code
87840,173041161,no code
87867,173021888,no code
87868,173021888,no code
87879,173021888,no code
88048,173021888,no code
88083,173021888,no code
88190,173021888,no code
88250,173042470,no code
88253,173042470,no code
88270,173092667,no code
88328,173057120,no code
88392,173074024,no code
88473,173074024,no code
88544,173065169,no code
88622,173105723,no code
88693,173124030,filtered out
88694,173124030,filtered out
88695,173124030,filtered out
88696,173124030,filtered out
88697,173124030,filtered out
88722,173128792,no code
88746,173161140,nb file
88802,173197209,has_author
88803,173197209,has_author
88849,173188942,no code
88903,173188942,no code
88941,173201374,no code
89196,173207390,num_commits
89196,173207390,has_reqtext
89201,173227141,no code
89296,173250663,no code
89299,173250663,no code
89308,173263736,no code
89314,173265723,no code
89369,173302826,no code
89389,173333629,no code
89397,173333629,no code
89402,173333629,no code
89406,173333629,no code
89410,173333629,no code
89414,173333629,no code
89420,173333629,no code
89423,173333629,no code
89431,173333629,no code
89432,173333629,no code
89438,173333629,no code
89439,173333629,no code
89443,173333629,no code
89487,173313156,no code
89502,173298892,no code
89547,173343242,no code
89568,173299611,no code
89575,173299611,no code
89597,173320029,has_reqtext
89598,173320029,has_reqtext
89599,173320029,has_reqtext
89601,173320029,has_reqtext
89604,173320029,has_reqtext
89605,173320029,has_reqtext
89606,173320029,has_reqtext
89607,173320029,has_reqtext
89613,173320029,has_reqtext
89615,173320029,has_reqtext
89617,173320029,has_reqtext
89620,173320029,has_reqtext
89623,173320029,has_reqtext
89624,173320029,has_reqtext
89625,173320029,no code
89638,173379459,no code
89651,173353200,no code
89681,173378446,no code
89686,173378446,no code
89687,173378446,no code
89863,173351978,no code
89869,173351978,no code
89941,173400742,no code
89964,173400742,no code
90076,173417323,no code
90087,173415688,no code
90088,173415688,no code
90102,173415688,no code
90124,173415688,no code
90133,173415688,no code
90158,173415688,no code
90184,173415688,no code
90212,173429222,nb file
90603,173477371,no code
90612,173459562,no code
90644,173459562,no code
90671,173459562,no code
90756,173465646,no code
90760,173465646,no code
90764,173465646,no code
90819,173485926,nb file
90850,173502876,no code
90851,173502876,no code
90867,173506126,no code
90913,173510952,no code
91022,173533490,no code
91024,173533490,no code
91069,173544077,nb file
91076,173558493,no code
91402,173615180,nb file
91429,173635754,no code
91432,173617355,no code
91439,173617355,no code
91606,173650215,no code
91608,173650215,no code
91612,173650215,no code
91630,173680274,has_author
91631,173680274,has_author
91632,173680274,has_author
91633,173680274,has_author
91634,173680274,has_author
91635,173680274,has_author
91636,173680274,has_author
91645,173660870,no code
91650,173666166,no code
91652,173666166,no code
91655,173666166,no code
91656,173666166,no code
91658,173666166,no code
91659,173666166,no code
91660,173666166,no code
91662,173666166,no code
91663,173666166,no code
91665,173666166,no code
91667,173666166,no code
91669,173666166,no code
91670,173666166,no code
91671,173666166,no code
91672,173666166,no code
91673,173666166,no code
91681,173651606,no code
91706,173718544,no code
91721,173718544,no code
91772,173718178,no code
91791,173718178,no code
91798,173718178,no code
91834,173718178,no code
91835,173718178,no code
91840,173718178,nb file
91842,173718178,no code
91858,173718178,nb file
91869,173718178,no code
91883,173718178,no code
92075,173757438,no code
92088,173746403,no code
92136,173773694,no code
92160,173788948,no code
92169,173788948,no code
92249,173829170,no code
92282,173808063,no code
92289,173808063,no code
92309,173811543,no code
92314,173837316,no code
92451,173857358,no code
92463,173857358,no code
92491,173874611,no code
92497,173874611,no code
92537,173849502,no code
92540,173849502,no code
92544,173849502,no code
92546,173849502,no code
92547,173849502,no code
92549,173849502,no code
92558,173849502,no code
92567,173849502,no code
92574,173849502,no code
92575,173849502,no code
92578,173849502,no code
92589,173849502,no code
92590,173849502,no code
92595,173849502,no code
92601,173849502,no code
92610,173856249,no code
92611,173856249,no code
92612,173856249,no code
92616,173856249,no code
92628,173856249,no code
92631,173856249,no code
92676,173862614,no code
92693,173902814,no code
92727,173902814,no code
92758,173885910,no code
92954,173929708,no code
92967,173926032,no code
92971,173924838,no code
93046,173964224,nb file
93104,173956931,has_author
93105,173956931,has_author
93106,173956931,has_author
93107,173956931,has_author
93108,173956931,has_author
93109,173956931,has_author
93110,173956931,has_author
93111,173956931,has_author
93112,173956931,has_author
93113,173956931,has_author
93114,173956931,has_author
93115,173956931,has_author
93116,173956931,has_author
93117,173956931,has_author
93118,173956931,has_author
93119,173956931,has_author
93120,173956931,has_author
93121,173956931,has_author
93122,173956931,has_author
93123,173956931,has_author
93124,173956931,has_author
93125,173956931,has_author
93126,173956931,has_author
93127,173956931,has_author
93128,173956931,has_author
93129,173956931,has_author
93130,173956931,has_author
93131,173956931,has_author
93132,173956931,has_author
93133,173956931,has_author
93134,173956931,has_author
93135,173956931,has_author
93136,173956931,has_author
93137,173956931,has_author
93138,173956931,has_author
93139,173956931,has_author
93140,173956931,has_author
93141,173956931,has_author
93142,173956931,has_author
93143,173956931,has_author
93144,173956931,has_author
93145,173956931,has_author
93146,173956931,has_author
93147,173956931,has_author
93148,173956931,has_author
93149,173956931,has_author
93150,173956931,has_author
93151,173956931,has_author
93152,173956931,has_author
93153,173956931,has_author
93154,173956931,has_author
93176,173959765,no code
93177,173959765,no code
93178,173959765,no code
93181,173988118,no code
93182,173988118,no code
93183,173988118,no code
93187,173988118,no code
93195,173992694,no code
93334,174002616,nb file
93345,174038008,no code
93387,174038008,no code
93394,174038008,no code
93436,174038008,no code
93451,174038008,nb file
93452,174038008,no code
93493,174038008,no code
93554,174025001,no code
93558,174025001,no code
93559,174025001,no code
93667,174040043,no code
93668,174040043,no code
93675,174040043,no code
93677,174040043,no code
93682,174040043,no code
93686,174040043,no code
93767,174043251,no code
93790,174057540,nb file
93839,174105244,nb file
93840,174105244,nb file
94024,174144213,nb file
94038,174138233,no code
94060,174137306,no code
94129,174171444,nb file
94152,174171186,no code
94193,174195623,no code
94214,174223316,no code
94217,174223316,no code
94219,174223316,no code
94221,174223316,no code
94222,174223316,no code
94226,174223316,no code
94233,174223316,no code
94237,174223316,no code
94238,174223316,no code
94240,174223316,no code
94242,174223316,no code
94244,174223316,no code
94250,174223316,no code
94252,174223316,no code
94253,174223316,no code
94254,174223316,no code
94255,174223316,no code
94258,174223316,no code
94259,174223316,no code
94260,174223316,no code
94262,174223316,no code
94305,174223668,no code
94382,174264695,no code
94389,174264695,no code
94391,174264695,no code
94393,174264695,no code
94399,174264695,no code
94638,174302634,no code
94653,174332707,no code
94659,174332707,no code
94769,174353104,no code
94771,174353104,no code
94776,174345370,no code
94892,174370620,no code
94901,174370620,no code
94903,174370620,no code
94929,174376013,nb file
94935,174376013,no code
95008,174429657,no code
95028,174429657,no code
95050,174429657,no code
95054,174429657,no code
95206,174475428,no code
95291,174475406,no code
95320,174444023,no code
95413,174519502,no code
95417,174519502,no code
95422,174519502,no code
95424,174519502,no code
95427,174519502,no code
95433,174519502,no code
95515,174502402,no code
95523,174506232,no code
95524,174514006,no code
95525,174514006,no code
95528,174514006,no code
95531,174514006,no code
95532,174514006,no code
95541,174514006,no code
95544,174514006,no code
95548,174514006,no code
95549,174514006,no code
95551,174514006,no code
95553,174514006,no code
95554,174514006,no code
95558,174514006,no code
95571,174514006,no code
95586,174512274,nb file
95601,174512274,nb file
95867,174558051,no code
96161,174654830,no code
96163,174654830,no code
96388,174669305,no code
96440,174692116,no code
96458,174692116,no code
96470,174692116,no code
96472,174692116,no code
96480,174692116,no code
96481,174692116,no code
96482,174692116,no code
96489,174692116,no code
96495,174692116,no code
96504,174690085,has_reqtext
96515,174690085,has_reqtext
96529,174723475,no code
96543,174723475,no code
96559,174699913,no code
96603,174706979,no code
96640,174703051,no code
96642,174703051,no code
96651,174703051,no code
96653,174703051,no code
96740,174721850,nb file
96771,174721850,no code
96813,174718863,no code
96817,174718863,no code
96822,174718863,no code
96844,174724604,no code
96916,174737498,no code
96919,174737498,has_reqtext
96923,174737498,has_reqtext
97053,174739520,no code
97054,174739520,no code
97057,174739520,no code
97059,174739520,no code
97061,174739520,no code
97205,174770360,output_cell_prop
97205,174770360,image_prop
97214,174763291,no code
97215,174763291,no code
97251,174779784,no code
97257,174779784,no code
97261,174779784,no code
97262,174779784,no code
97272,174779784,no code
97310,174761203,no code
97354,174774780,output_cell_prop
97354,174774780,image_prop
97364,174763507,no code
97368,174813724,no code
97402,174788681,no code
97475,174806443,no code
97476,174806443,no code
97493,174806443,no code
97494,174806443,no code
97496,174806443,no code
97497,174806443,no code
97505,174806443,no code
97506,174806443,no code
97515,174806443,no code
97524,174806443,no code
97527,174806443,no code
97528,174806443,no code
97529,174806443,no code
97538,174806443,no code
97544,174806443,no code
97546,174806443,no code
97559,174806443,no code
97564,174806443,no code
97621,174843381,no code
97708,174852618,no code
97720,174852618,no code
97763,174893819,no code
97769,174893819,no code
97789,174893819,no code
97846,174895243,no code
97886,174880468,no code
97972,174917722,no code
97991,174917722,no code
97994,174917722,no code
98006,174917722,no code
98019,174917722,no code
98023,174917722,no code
98038,174917722,no code
98043,174917722,no code
98048,174917722,no code
98052,174917722,no code
98067,174917722,no code
98075,174917722,no code
98077,174917722,no code
98080,174917722,no code
98092,174901162,no code
98096,174901162,no code
98103,174915401,no code
98104,174915401,no code
98105,174915401,no code
98106,174915401,no code
98107,174910006,no code
98110,174910006,no code
98111,174910006,no code
98213,174989561,no code
98233,174989561,nb file
98246,174962797,no code
98300,174965956,no code
98301,174965956,no code
98302,174965956,no code
98321,174940522,no code
98474,175019079,no code
98476,175019079,no code
98529,175037345,no code
98603,175081157,no code
98605,175081157,no code
98607,175081157,no code
98636,175097916,no code
98657,175062354,no code
98658,175062354,no code
98668,175079274,no code
98687,175092544,no code
98796,175139810,no code
98797,175139810,no code
98800,175139810,no code
98878,175102836,nb file
98981,175145736,no code
98983,175145736,no code
98993,175145736,no code
99012,175145736,no code
99146,175167877,has_reqtext
99153,175194681,no code
99312,175215137,nb file
99387,175215137,nb file
99397,175215137,nb file
99403,175215137,nb file
99432,175215137,nb file
99476,175215137,no code
99494,175215137,no code
99511,175215137,no code
99525,175215137,nb file
99758,175309941,no code
99764,175309941,no code
99785,175286265,no code
99794,175345302,no code
99926,175349293,no code
100012,175329742,no code
100045,175410869,no code
100052,175410869,no code
100058,175410869,no code
100062,175410869,no code
100064,175410869,no code
100067,175410869,no code
100077,175410869,no code
100081,175410869,no code
100088,175410869,no code
100104,175410869,no code
100144,175371791,no code
100261,175365794,no code
100270,175365794,no code
100304,175378333,no code
100309,175378333,no code
100317,175378333,no code
100319,175378333,no code
100322,175378333,no code
100324,175378333,no code
100326,175378333,no code
100336,175378333,no code
100340,175378333,no code
100341,175378333,no code
100343,175378333,no code
100349,175378333,no code
100350,175378333,no code
100482,175383648,no code
100586,175435611,has_reqtext
100588,175435611,has_reqtext
100589,175435611,has_reqtext
100590,175435611,has_reqtext
100592,175435611,has_reqtext
100732,175425150,no code
100733,175425150,no code
100740,175425150,no code
100833,175482755,no code
100905,175510526,no code
100967,175501322,no code
100994,175504574,no code
100997,175504574,no code
101012,175504574,no code
101041,175529897,no code
101135,175532157,nb file
101175,175557413,no code
101177,175557413,no code
101193,175557413,no code
101202,175557413,no code
101229,175557413,no code
101239,175557413,no code
101248,175557413,no code
101293,175557413,no code
101298,175557413,no code
101340,175532080,no code
101349,175532080,no code
101383,175519579,no code
101413,175545597,no code
101477,175607835,no code
101479,175607835,no code
101485,175607835,no code
101487,175607835,no code
101489,175607835,no code
101493,175607835,no code
101510,175561193,no code
101540,175595843,no code
101543,175595843,no code
101556,175595843,no code
101563,175595843,no code
101714,175635390,no code
101715,175635390,no code
101716,175635390,no code
101717,175635390,no code
101720,175635390,no code
101721,175635390,no code
101723,175635390,no code
101725,175635390,no code
101726,175635390,no code
101727,175635390,no code
101730,175635390,no code
101732,175635390,no code
101738,175635390,no code
101739,175635390,no code
101741,175635390,no code
101745,175635390,no code
101746,175635390,no code
101747,175635390,no code
101750,175635390,no code
101752,175635390,no code
101757,175635390,no code
101758,175635390,no code
101801,175650804,image_prop
101858,175632518,no code
101941,175647728,nb file
101943,175647728,no code
102018,175708780,no code
102036,175711628,no code
102037,175711628,no code
102038,175711628,no code
102042,175711628,no code
102121,175706222,no code
102175,175701603,no code
102185,175722354,nb file
102187,175722354,no code
102190,175722354,nb file
102192,175722354,nb file
102193,175722354,nb file
102195,175722354,nb file
102196,175722354,nb file
102200,175722354,no code
102202,175722354,nb file
102203,175722354,nb file
102208,175722354,nb file
102217,175722354,nb file
102220,175722354,nb file
102229,175722354,nb file
102255,175753424,no code
102256,175753424,no code
102257,175753424,no code
102258,175753424,no code
102261,175753424,no code
102262,175753424,no code
102264,175753424,no code
102266,175753424,no code
102267,175753424,no code
102268,175753424,no code
102271,175753424,no code
102272,175753424,no code
102278,175753424,no code
102279,175753424,no code
102281,175753424,no code
102286,175753424,no code
102287,175753424,no code
102288,175753424,no code
102291,175753424,no code
102293,175753424,no code
102298,175753424,no code
102299,175753424,no code
102302,175731361,no code
102323,175754506,no code
102357,175746820,no code
102361,175746820,no code
102545,175761566,no code
102546,175761566,no code
102594,175807254,no code
102659,175838966,no code
