,support,itemsets,length
249,0.6150152771715408,"frozenset({'jupyter_prop_high', 'has_equation_F', 'num_contrib_lower'})",3
250,0.5704932343954605,"frozenset({'jupyter_prop_high', 'has_equation_F', 'has_comments_T'})",3
251,0.5796595373199476,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'has_equation_F'})",3
252,0.5691837625491052,"frozenset({'jupyter_prop_high', 'has_equation_F', 'non_exec_prop_low'})",3
253,0.614578786556089,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_equation_F'})",3
254,0.5547795722391968,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'has_equation_F'})",3
255,0.5530336097773898,"frozenset({'jupyter_prop_high', 'has_equation_F', 'has_error_F'})",3
256,0.6219991270187691,"frozenset({'markdown_prop_med', 'has_equation_F', 'num_contrib_lower'})",3
257,0.5958096900916631,"frozenset({'markdown_prop_med', 'has_equation_F', 'has_comments_T'})",3
258,0.5800960279353994,"frozenset({'markdown_prop_med', 'num_commits_lower', 'has_equation_F'})",3
259,0.5844609340899171,"frozenset({'markdown_prop_med', 'has_equation_F', 'non_exec_prop_low'})",3
260,0.6324749017896115,"frozenset({'exec_inorder_higher', 'markdown_prop_med', 'has_equation_F'})",3
261,0.5700567437800087,"frozenset({'markdown_prop_med', 'exec_skips_lower', 'has_equation_F'})",3
262,0.571366215626364,"frozenset({'markdown_prop_med', 'has_error_F', 'has_equation_F'})",3
263,0.6717590571802706,"frozenset({'num_contrib_lower', 'has_equation_F', 'has_comments_T'})",3
264,0.6761239633347883,"frozenset({'num_commits_lower', 'has_equation_F', 'num_contrib_lower'})",3
265,0.6708860759493671,"frozenset({'num_contrib_lower', 'has_equation_F', 'non_exec_prop_low'})",3
266,0.7167175905718027,"frozenset({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",3
267,0.6337843736359668,"frozenset({'exec_skips_lower', 'has_equation_F', 'num_contrib_lower'})",3
268,0.6455696202531646,"frozenset({'has_error_F', 'has_equation_F', 'num_contrib_lower'})",3
269,0.5050196420776953,"frozenset({'exec_inorder_higher', 'has_equation_F', 'has_links_F'})",3
270,0.6206896551724138,"frozenset({'num_commits_lower', 'has_equation_F', 'has_comments_T'})",3
271,0.6233085988651244,"frozenset({'non_exec_prop_low', 'has_equation_F', 'has_comments_T'})",3
272,0.6791793976429507,"frozenset({'exec_inorder_higher', 'has_equation_F', 'has_comments_T'})",3
273,0.5949367088607594,"frozenset({'exec_skips_lower', 'has_equation_F', 'has_comments_T'})",3
274,0.6032300305543431,"frozenset({'has_error_F', 'has_equation_F', 'has_comments_T'})",3
275,0.6272370144041903,"frozenset({'num_commits_lower', 'has_equation_F', 'non_exec_prop_low'})",3
276,0.673068529026626,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'has_equation_F'})",3
277,0.6054124836316019,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_equation_F'})",3
278,0.6093408991706678,"frozenset({'has_error_F', 'num_commits_lower', 'has_equation_F'})",3
279,0.6713225665648188,"frozenset({'exec_inorder_higher', 'has_equation_F', 'non_exec_prop_low'})",3
280,0.5892623308598866,"frozenset({'exec_skips_lower', 'has_equation_F', 'non_exec_prop_low'})",3
281,0.6089044085552161,"frozenset({'has_error_F', 'has_equation_F', 'non_exec_prop_low'})",3
282,0.6630292448712353,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_equation_F'})",3
283,0.6621562636403318,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_equation_F'})",3
284,0.5958096900916631,"frozenset({'exec_skips_lower', 'has_equation_F', 'has_error_F'})",3
285,0.6342208642514185,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'num_contrib_lower'})",3
286,0.5966826713225666,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'has_comments_T'})",3
287,0.5883893496289829,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'num_commits_lower'})",3
288,0.5809690091663029,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'non_exec_prop_low'})",3
289,0.6342208642514185,"frozenset({'markdown_prop_med', 'exec_inorder_higher', 'jupyter_prop_high'})",3
290,0.5683107813182017,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'exec_skips_lower'})",3
291,0.5744216499345264,"frozenset({'markdown_prop_med', 'jupyter_prop_high', 'has_error_F'})",3
292,0.6735050196420777,"frozenset({'jupyter_prop_high', 'num_contrib_lower', 'has_comments_T'})",3
293,0.678742907027499,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'num_contrib_lower'})",3
294,0.6634657354866871,"frozenset({'jupyter_prop_high', 'num_contrib_lower', 'non_exec_prop_low'})",3
295,0.7180270624181581,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",3
296,0.639022261021388,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",3
297,0.6468790920995199,"frozenset({'jupyter_prop_high', 'num_contrib_lower', 'has_error_F'})",3
298,0.6158882584024443,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'has_comments_T'})",3
299,0.6097773897861196,"frozenset({'non_exec_prop_low', 'jupyter_prop_high', 'has_comments_T'})",3
300,0.6687036228721083,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_comments_T'})",3
301,0.5892623308598866,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'has_comments_T'})",3
302,0.5953731994762113,"frozenset({'has_error_F', 'jupyter_prop_high', 'has_comments_T'})",3
303,0.6097773897861196,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'non_exec_prop_low'})",3
304,0.6660846791793976,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'num_commits_lower'})",3
305,0.5997381056307289,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",3
306,0.6045395024006984,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'has_error_F'})",3
307,0.6521169794849411,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_low'})",3
308,0.5744216499345264,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'non_exec_prop_low'})",3
