,support,itemsets,length
40,0.6044280442804428,"frozenset({'exec_skips_lower', 'image_prop_low'})",2
41,0.5660516605166052,"frozenset({'has_error_F', 'image_prop_low'})",2
42,0.6059040590405904,"frozenset({'is_education_F', 'has_comments_T'})",2
43,0.6826568265682657,"frozenset({'is_education_F', 'num_commits_lower'})",2
44,0.8250922509225093,"frozenset({'non_exec_prop_lower', 'is_education_F'})",2
45,0.7904059040590405,"frozenset({'exec_inorder_higher', 'is_education_F'})",2
46,0.7726937269372693,"frozenset({'exec_skips_lower', 'is_education_F'})",2
47,0.744649446494465,"frozenset({'has_error_F', 'is_education_F'})",2
48,0.6169741697416974,"frozenset({'non_exec_prop_lower', 'has_comments_T'})",2
49,0.5970479704797048,"frozenset({'exec_inorder_higher', 'has_comments_T'})",2
50,0.5793357933579336,"frozenset({'exec_skips_lower', 'has_comments_T'})",2
51,0.5638376383763838,"frozenset({'has_error_F', 'has_comments_T'})",2
52,0.7107011070110701,"frozenset({'non_exec_prop_lower', 'num_commits_lower'})",2
53,0.6878228782287823,"frozenset({'exec_inorder_higher', 'num_commits_lower'})",2
54,0.6826568265682657,"frozenset({'exec_skips_lower', 'num_commits_lower'})",2
55,0.640590405904059,"frozenset({'has_error_F', 'num_commits_lower'})",2
56,0.8132841328413284,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower'})",2
57,0.7918819188191882,"frozenset({'exec_skips_lower', 'non_exec_prop_lower'})",2
58,0.7645756457564575,"frozenset({'has_error_F', 'non_exec_prop_lower'})",2
59,0.7992619926199263,"frozenset({'exec_inorder_higher', 'exec_skips_lower'})",2
60,0.7660516605166051,"frozenset({'exec_inorder_higher', 'has_error_F'})",2
61,0.7512915129151292,"frozenset({'exec_skips_lower', 'has_error_F'})",2
62,0.6125461254612546,"frozenset({'jupyter_prop_high', 'has_author_F', 'num_contrib_lower'})",3
63,0.6081180811808118,"frozenset({'jupyter_prop_high', 'is_education_F', 'has_author_F'})",3
64,0.5247232472324723,"frozenset({'jupyter_prop_high', 'num_commits_lower', 'has_author_F'})",3
65,0.6206642066420665,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F'})",3
66,0.6,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_author_F'})",3
67,0.5852398523985239,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'has_author_F'})",3
68,0.5520295202952029,"frozenset({'jupyter_prop_high', 'has_author_F', 'has_error_F'})",3
69,0.596309963099631,"frozenset({'has_author_F', 'image_prop_low', 'num_contrib_lower'})",3
70,0.8022140221402214,"frozenset({'is_education_F', 'has_author_F', 'num_contrib_lower'})",3
71,0.6118081180811809,"frozenset({'has_author_F', 'num_contrib_lower', 'has_comments_T'})",3
72,0.7040590405904059,"frozenset({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",3
73,0.8354243542435424,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",3
74,0.7985239852398524,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",3
75,0.7785977859778598,"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",3
76,0.7512915129151292,"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower'})",3
77,0.5918819188191882,"frozenset({'is_education_F', 'has_author_F', 'image_prop_low'})",3
78,0.5350553505535055,"frozenset({'num_commits_lower', 'has_author_F', 'image_prop_low'})",3
79,0.5970479704797048,"frozenset({'non_exec_prop_lower', 'has_author_F', 'image_prop_low'})",3
80,0.6029520295202953,"frozenset({'exec_inorder_higher', 'has_author_F', 'image_prop_low'})",3
81,0.596309963099631,"frozenset({'exec_skips_lower', 'has_author_F', 'image_prop_low'})",3
82,0.5594095940959409,"frozenset({'has_error_F', 'has_author_F', 'image_prop_low'})",3
83,0.5970479704797048,"frozenset({'is_education_F', 'has_author_F', 'has_comments_T'})",3
84,0.6752767527675276,"frozenset({'is_education_F', 'has_author_F', 'num_commits_lower'})",3
85,0.8199261992619926,"frozenset({'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",3
86,0.7822878228782287,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_author_F'})",3
87,0.7645756457564575,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F'})",3
88,0.7380073800738007,"frozenset({'has_error_F', 'is_education_F', 'has_author_F'})",3
89,0.6118081180811809,"frozenset({'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",3
90,0.588929889298893,"frozenset({'exec_inorder_higher', 'has_author_F', 'has_comments_T'})",3
91,0.5712177121771218,"frozenset({'exec_skips_lower', 'has_author_F', 'has_comments_T'})",3
92,0.5571955719557196,"frozenset({'has_error_F', 'has_author_F', 'has_comments_T'})",3
93,0.7070110701107011,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",3
94,0.6804428044280443,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'has_author_F'})",3
95,0.6752767527675276,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_author_F'})",3
96,0.6346863468634686,"frozenset({'has_error_F', 'num_commits_lower', 'has_author_F'})",3
97,0.8088560885608856,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",3
98,0.7874538745387454,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F'})",3
99,0.7616236162361624,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F'})",3
100,0.7911439114391144,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",3
101,0.759409594095941,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_author_F'})",3
102,0.744649446494465,"frozenset({'exec_skips_lower', 'has_author_F', 'has_error_F'})",3
103,0.5564575645756458,"frozenset({'jupyter_prop_high', 'is_education_F', 'num_contrib_lower'})",3
104,0.570479704797048,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'num_contrib_lower'})",3
105,0.5461254612546126,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",3
106,0.5321033210332103,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",3
107,0.570479704797048,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'is_education_F'})",3
108,0.5446494464944649,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'is_education_F'})",3
109,0.5328413284132841,"frozenset({'exec_skips_lower', 'jupyter_prop_high', 'is_education_F'})",3
110,0.5003690036900369,"frozenset({'jupyter_prop_high', 'is_education_F', 'has_error_F'})",3
111,0.555719557195572,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_lower'})",3
112,0.5387453874538746,"frozenset({'exec_skips_lower', 'jupyter_prop_high', 'non_exec_prop_lower'})",3
113,0.5077490774907749,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'has_error_F'})",3
114,0.5409594095940959,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower'})",3
115,0.5099630996309963,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_error_F'})",3
116,0.5321033210332103,"frozenset({'is_education_F', 'image_prop_low', 'num_contrib_lower'})",3
117,0.5350553505535055,"frozenset({'non_exec_prop_lower', 'image_prop_low', 'num_contrib_lower'})",3
118,0.5416974169741697,"frozenset({'exec_inorder_higher', 'image_prop_low', 'num_contrib_lower'})",3
119,0.5350553505535055,"frozenset({'exec_skips_lower', 'image_prop_low', 'num_contrib_lower'})",3
120,0.5512915129151291,"frozenset({'is_education_F', 'num_contrib_lower', 'has_comments_T'})",3
121,0.625830258302583,"frozenset({'is_education_F', 'num_commits_lower', 'num_contrib_lower'})",3
122,0.7468634686346863,"frozenset({'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",3
123,0.7129151291512915,"frozenset({'exec_inorder_higher', 'is_education_F', 'num_contrib_lower'})",3
124,0.6944649446494465,"frozenset({'exec_skips_lower', 'is_education_F', 'num_contrib_lower'})",3
125,0.666420664206642,"frozenset({'has_error_F', 'is_education_F', 'num_contrib_lower'})",3
126,0.5638376383763838,"frozenset({'non_exec_prop_lower', 'num_contrib_lower', 'has_comments_T'})",3
127,0.5431734317343173,"frozenset({'exec_inorder_higher', 'num_contrib_lower', 'has_comments_T'})",3
128,0.5232472324723247,"frozenset({'exec_skips_lower', 'num_contrib_lower', 'has_comments_T'})",3
129,0.5099630996309963,"frozenset({'has_error_F', 'num_contrib_lower', 'has_comments_T'})",3
130,0.6568265682656826,"frozenset({'non_exec_prop_lower', 'num_commits_lower', 'num_contrib_lower'})",3
131,0.6339483394833948,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'num_contrib_lower'})",3
132,0.625830258302583,"frozenset({'exec_skips_lower', 'num_commits_lower', 'num_contrib_lower'})",3
133,0.5852398523985239,"frozenset({'has_error_F', 'num_commits_lower', 'num_contrib_lower'})",3
134,0.7357933579335794,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'num_contrib_lower'})",3
135,0.7136531365313653,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",3
136,0.6870848708487085,"frozenset({'has_error_F', 'non_exec_prop_lower', 'num_contrib_lower'})",3
137,0.7195571955719557,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",3
138,0.6863468634686347,"frozenset({'exec_inorder_higher', 'has_error_F', 'num_contrib_lower'})",3
139,0.6715867158671587,"frozenset({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",3
140,0.5365313653136531,"frozenset({'is_education_F', 'non_exec_prop_lower', 'image_prop_low'})",3
141,0.5431734317343173,"frozenset({'exec_inorder_higher', 'is_education_F', 'image_prop_low'})",3
142,0.5343173431734317,"frozenset({'exec_skips_lower', 'is_education_F', 'image_prop_low'})",3
143,0.537269372693727,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'image_prop_low'})",3
144,0.529889298892989,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'image_prop_low'})",3
145,0.5571955719557196,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'image_prop_low'})",3
146,0.5239852398523985,"frozenset({'exec_inorder_higher', 'has_error_F', 'image_prop_low'})",3
147,0.5151291512915129,"frozenset({'exec_skips_lower', 'image_prop_low', 'has_error_F'})",3
148,0.5527675276752767,"frozenset({'non_exec_prop_lower', 'is_education_F', 'has_comments_T'})",3
149,0.5306273062730628,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_comments_T'})",3
150,0.5143911439114391,"frozenset({'exec_skips_lower', 'is_education_F', 'has_comments_T'})",3
151,0.6339483394833948,"frozenset({'num_commits_lower', 'non_exec_prop_lower', 'is_education_F'})",3
152,0.6095940959409594,"frozenset({'exec_inorder_higher', 'is_education_F', 'num_commits_lower'})",3
153,0.6044280442804428,"frozenset({'exec_skips_lower', 'is_education_F', 'num_commits_lower'})",3
154,0.5616236162361624,"frozenset({'has_error_F', 'is_education_F', 'num_commits_lower'})",3
155,0.7247232472324723,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'is_education_F'})",3
156,0.7055350553505535,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'is_education_F'})",3
157,0.6789667896678967,"frozenset({'has_error_F', 'non_exec_prop_lower', 'is_education_F'})",3
158,0.7107011070110701,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'is_education_F'})",3
159,0.6774907749077491,"frozenset({'exec_inorder_higher', 'has_error_F', 'is_education_F'})",3
160,0.6634686346863469,"frozenset({'exec_skips_lower', 'is_education_F', 'has_error_F'})",3
161,0.537269372693727,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_comments_T'})",3
162,0.5180811808118081,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_comments_T'})",3
163,0.5033210332103321,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_comments_T'})",3
164,0.5306273062730628,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_comments_T'})",3
165,0.5077490774907749,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_comments_T'})",3
166,0.5003690036900369,"frozenset({'has_error_F', 'exec_skips_lower', 'has_comments_T'})",3
167,0.6317343173431734,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'num_commits_lower'})",3
168,0.6243542435424354,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'num_commits_lower'})",3
169,0.5837638376383764,"frozenset({'has_error_F', 'non_exec_prop_lower', 'num_commits_lower'})",3
170,0.6236162361623616,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})",3
171,0.5852398523985239,"frozenset({'exec_inorder_higher', 'has_error_F', 'num_commits_lower'})",3
172,0.5837638376383764,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_error_F'})",3
173,0.7232472324723247,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'non_exec_prop_lower'})",3
174,0.6907749077490775,"frozenset({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_lower'})",3
175,0.6752767527675276,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_error_F'})",3
176,0.6996309963099631,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_error_F'})",3
177,0.5542435424354244,"frozenset({'jupyter_prop_high', 'is_education_F', 'has_author_F', 'num_contrib_lower'})",4
178,0.5682656826568265,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",4
179,0.5439114391143911,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_author_F', 'num_contrib_lower'})",4
180,0.529889298892989,"frozenset({'jupyter_prop_high', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",4
181,0.5682656826568265,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",4
182,0.5424354243542435,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'is_education_F', 'has_author_F'})",4
183,0.5306273062730628,"frozenset({'exec_skips_lower', 'jupyter_prop_high', 'is_education_F', 'has_author_F'})",4
184,0.5535055350553506,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F'})",4
185,0.5365313653136531,"frozenset({'exec_skips_lower', 'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F'})",4
186,0.5055350553505535,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",4
187,0.5387453874538746,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower', 'has_author_F'})",4
188,0.5077490774907749,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'has_author_F', 'has_error_F'})",4
189,0.5239852398523985,"frozenset({'is_education_F', 'has_author_F', 'image_prop_low', 'num_contrib_lower'})",4
190,0.5306273062730628,"frozenset({'non_exec_prop_lower', 'has_author_F', 'image_prop_low', 'num_contrib_lower'})",4
191,0.5335793357933579,"frozenset({'exec_inorder_higher', 'has_author_F', 'image_prop_low', 'num_contrib_lower'})",4
192,0.5269372693726937,"frozenset({'exec_skips_lower', 'has_author_F', 'image_prop_low', 'num_contrib_lower'})",4
193,0.5431734317343173,"frozenset({'is_education_F', 'has_author_F', 'num_contrib_lower', 'has_comments_T'})",4
194,0.618450184501845,"frozenset({'is_education_F', 'has_author_F', 'num_commits_lower', 'num_contrib_lower'})",4
195,0.7424354243542436,"frozenset({'non_exec_prop_lower', 'has_author_F', 'is_education_F', 'num_contrib_lower'})",4
196,0.7047970479704797,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_author_F', 'num_contrib_lower'})",4
197,0.6863468634686347,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F', 'num_contrib_lower'})",4
198,0.6597785977859778,"frozenset({'has_error_F', 'is_education_F', 'has_author_F', 'num_contrib_lower'})",4
199,0.5594095940959409,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower', 'has_comments_T'})",4
200,0.5350553505535055,"frozenset({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower', 'has_comments_T'})",4
201,0.5151291512915129,"frozenset({'exec_skips_lower', 'has_author_F', 'num_contrib_lower', 'has_comments_T'})",4
202,0.5033210332103321,"frozenset({'has_error_F', 'has_author_F', 'num_contrib_lower', 'has_comments_T'})",4
203,0.6531365313653137,"frozenset({'non_exec_prop_lower', 'has_author_F', 'num_commits_lower', 'num_contrib_lower'})",4
204,0.6265682656826568,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",4
205,0.618450184501845,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",4
206,0.5793357933579336,"frozenset({'has_error_F', 'num_commits_lower', 'has_author_F', 'num_contrib_lower'})",4
207,0.7313653136531365,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",4
208,0.7092250922509226,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",4
209,0.6841328413284132,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",4
210,0.7114391143911439,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",4
211,0.6797047970479705,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_author_F', 'num_contrib_lower'})",4
212,0.6649446494464945,"frozenset({'has_error_F', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",4
213,0.5321033210332103,"frozenset({'non_exec_prop_lower', 'is_education_F', 'has_author_F', 'image_prop_low'})",4
214,0.5350553505535055,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_author_F', 'image_prop_low'})",4
215,0.5261992619926199,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F', 'image_prop_low'})",4
216,0.5328413284132841,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'image_prop_low'})",4
217,0.5254612546125461,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'image_prop_low'})",4
218,0.5490774907749078,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'image_prop_low'})",4
219,0.5173431734317343,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_author_F', 'image_prop_low'})",4
220,0.5084870848708487,"frozenset({'exec_skips_lower', 'has_author_F', 'image_prop_low', 'has_error_F'})",4
221,0.5476014760147602,"frozenset({'non_exec_prop_lower', 'has_author_F', 'is_education_F', 'has_comments_T'})",4
222,0.522509225092251,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_author_F', 'has_comments_T'})",4
223,0.5062730627306273,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F', 'has_comments_T'})",4
224,0.6302583025830258,"frozenset({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",4
225,0.6022140221402214,"frozenset({'exec_inorder_higher', 'is_education_F', 'has_author_F', 'num_commits_lower'})",4
226,0.5970479704797048,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F', 'num_commits_lower'})",4
227,0.555719557195572,"frozenset({'has_error_F', 'is_education_F', 'has_author_F', 'num_commits_lower'})",4
228,0.7202952029520295,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",4
229,0.7011070110701108,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",4
230,0.6760147601476014,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F', 'is_education_F'})",4
231,0.7025830258302583,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'is_education_F', 'has_author_F'})",4
232,0.6708487084870849,"frozenset({'exec_inorder_higher', 'has_error_F', 'is_education_F', 'has_author_F'})",4
233,0.6568265682656826,"frozenset({'exec_skips_lower', 'is_education_F', 'has_author_F', 'has_error_F'})",4
234,0.5328413284132841,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",4
235,0.5136531365313654,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",4
236,0.5003690036900369,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",4
237,0.522509225092251,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'has_comments_T'})",4
238,0.5011070110701107,"frozenset({'exec_inorder_higher', 'has_error_F', 'has_author_F', 'has_comments_T'})",4
239,0.6280442804428045,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",4
240,0.6206642066420665,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",4
241,0.581549815498155,"frozenset({'has_error_F', 'non_exec_prop_lower', 'has_author_F', 'num_commits_lower'})",4
242,0.6162361623616236,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower', 'has_author_F'})",4
243,0.5793357933579336,"frozenset({'exec_inorder_higher', 'has_error_F', 'num_commits_lower', 'has_author_F'})",4
244,0.5778597785977859,"frozenset({'exec_skips_lower', 'num_commits_lower', 'has_author_F', 'has_error_F'})",4
245,0.718819188191882,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F'})",4
246,0.6878228782287823,"frozenset({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_lower', 'has_author_F'})",4
247,0.6723247232472325,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})",4
248,0.6929889298892989,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F', 'has_error_F'})",4
249,0.5195571955719557,"frozenset({'jupyter_prop_high', 'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",4
250,0.5040590405904058,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_lower', 'num_contrib_lower'})",4
251,0.5062730627306273,"frozenset({'exec_inorder_higher', 'jupyter_prop_high', 'non_exec_prop_lower', 'is_education_F'})",4
252,0.5018450184501845,"frozenset({'num_contrib_lower', 'non_exec_prop_lower', 'is_education_F', 'has_comments_T'})",4
253,0.5808118081180812,"frozenset({'num_commits_lower', 'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",4
254,0.5564575645756458,"frozenset({'exec_inorder_higher', 'is_education_F', 'num_commits_lower', 'num_contrib_lower'})",4
255,0.548339483394834,"frozenset({'exec_skips_lower', 'is_education_F', 'num_commits_lower', 'num_contrib_lower'})",4
256,0.5070110701107011,"frozenset({'has_error_F', 'is_education_F', 'num_commits_lower', 'num_contrib_lower'})",4
257,0.6509225092250922,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",4
258,0.6309963099630996,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",4
259,0.6044280442804428,"frozenset({'has_error_F', 'non_exec_prop_lower', 'is_education_F', 'num_contrib_lower'})",4
260,0.6361623616236163,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'is_education_F', 'num_contrib_lower'})",4
261,0.6022140221402214,"frozenset({'exec_inorder_higher', 'has_error_F', 'is_education_F', 'num_contrib_lower'})",4
262,0.5881918819188192,"frozenset({'has_error_F', 'exec_skips_lower', 'is_education_F', 'num_contrib_lower'})",4
263,0.581549815498155,"frozenset({'exec_inorder_higher', 'non_exec_prop_lower', 'num_commits_lower', 'num_contrib_lower'})",4
264,0.5712177121771218,"frozenset({'exec_skips_lower', 'non_exec_prop_lower', 'num_commits_lower', 'num_contrib_lower'})",4
265,0.5321033210332103,"frozenset({'has_error_F', 'non_exec_prop_lower', 'num_commits_lower', 'num_contrib_lower'})",4
266,0.570479704797048,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower', 'num_contrib_lower'})",4
267,0.5328413284132841,"frozenset({'exec_inorder_higher', 'has_error_F', 'num_commits_lower', 'num_contrib_lower'})",4
268,0.5291512915129152,"frozenset({'has_error_F', 'exec_skips_lower', 'num_commits_lower', 'num_contrib_lower'})",4
269,0.6487084870848708,"frozenset({'exec_inorder_higher', 'exec_skips_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",4
270,0.6162361623616236,"frozenset({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_lower', 'num_contrib_lower'})",4
271,0.6007380073800738,"frozenset({'has_error_F', 'exec_skips_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",4
272,0.6228782287822878,"frozenset({'has_error_F', 'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})",4
273,0.5623616236162362,"frozenset({'exec_inorder_higher', 'num_commits_lower', 'non_exec_prop_lower', 'is_education_F'})",4
